longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,avg_temp,date_time_sin,date_time_cos,date,time_of_day,time_sin,time_cos
74.4,32,1.11e-16,12.073694,74.100365,334.83176,7.6603646,26.702934,37.970142,1263.4968,2025-01-24 15:00:00,2023,7,28.25,-0.7071067811865475,-0.7071067811865477,2023-07-08,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.028967407,13.234252,72.61261,316.65924,8.208511,39.792164,62.714993,1266.1251,2025-01-24 00:00:00,2023,7,28.25,0.0,1.0,2023-07-08,00:00:00,0.0,1.0
74.4,32,0.14743957,7.026363,108.05187,251.129,6.4915886,37.679913,60.375317,1258.487,2025-01-24 03:00:00,2023,7,28.25,0.7071067811865476,0.7071067811865475,2023-07-08,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.24681483,2.3573895,118.82977,232.65344,2.6243181,11.730128,17.475702,1256.9841,2025-01-24 06:00:00,2023,7,28.25,1.0,-1.6081226496766366e-16,2023-07-08,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.27027252,2.5088696,120.56276,249.10893,3.683204,14.595534,21.036467,1257.2914,2025-01-24 09:00:00,2023,7,28.25,0.7071067811865476,-0.7071067811865475,2023-07-08,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,12.404419,61.54136,326.79745,5.2200694,23.487413,33.160995,1263.7375,2025-01-24 18:00:00,2023,7,28.25,-1.0,-1.8369701987210292e-16,2023-07-08,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,6.192046,65.19847,178.68593,1.3929075,8.4121065,11.890563,1258.775,2025-01-24 21:00:00,2023,7,28.25,-0.7071067811865477,0.7071067811865474,2023-07-08,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.11e-16,9.709083,61.74859,241.0203,4.820775,19.561499,29.028135,1263.5696,2025-01-24 21:00:00,2023,7,25.25,-0.7071067811865477,0.7071067811865474,2023-07-09,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.25816503,3.238746,109.41137,209.36221,2.1078262,22.805565,32.44238,1257.0775,2025-01-24 12:00:00,2023,7,25.25,-3.216245299353273e-16,-1.0,2023-07-09,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,8.861276,81.29372,263.88898,4.341873,22.483582,31.971104,1262.1332,2025-01-24 15:00:00,2023,7,25.25,-0.7071067811865475,-0.7071067811865477,2023-07-09,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.22e-16,9.780838,57.287342,184.20352,1.8704119,10.688276,15.684736,1261.8718,2025-01-24 00:00:00,2023,7,25.25,0.0,1.0,2023-07-09,00:00:00,0.0,1.0
74.4,32,0.76974267,4.432722,84.14363,203.06392,2.6260939,13.414695,19.263882,1256.6726,2025-01-24 03:00:00,2023,7,25.25,0.7071067811865476,0.7071067811865475,2023-07-09,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.19283606,1.8902861,104.557396,191.96616,1.7238044,11.591837,16.584398,1254.0332,2025-01-24 06:00:00,2023,7,25.25,1.0,-1.6081226496766366e-16,2023-07-09,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.21896157,2.5947237,105.10284,202.01212,2.133996,12.807076,18.282055,1254.8862,2025-01-24 09:00:00,2023,7,25.25,0.7071067811865476,-0.7071067811865475,2023-07-09,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,12.79712,56.499813,302.91275,5.4774857,21.58434,30.78539,1265.263,2025-01-24 18:00:00,2023,7,25.25,-1.0,-1.8369701987210292e-16,2023-07-09,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,28.517853,29.980673,455.7916,6.8995347,22.943996,32.76716,1271.238,2025-01-24 21:00:00,2023,7,27.45,-0.7071067811865477,0.7071067811865474,2023-07-10,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.21857858,2.5383193,118.05187,207.49516,2.1628191,11.406439,16.417974,1255.3115,2025-01-24 12:00:00,2023,7,27.45,-3.216245299353273e-16,-1.0,2023-07-10,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,13.790951,77.36728,312.93436,4.0215254,14.63801,20.925053,1264.2595,2025-01-24 15:00:00,2023,7,27.4,-0.7071067811865475,-0.7071067811865477,2023-07-10,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.22963284,26.418043,27.171404,289.3426,4.0465884,20.57222,30.143372,1270.9822,2025-01-24 00:00:00,2023,7,27.45,0.0,1.0,2023-07-10,00:00:00,0.0,1.0
74.4,32,0.7253167,5.902319,83.62145,229.11243,5.268656,21.273008,32.19198,1258.8854,2025-01-24 03:00:00,2023,7,27.45,0.7071067811865476,0.7071067811865475,2023-07-10,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.21806504,1.7382464,117.61944,197.03311,2.2926378,19.762873,29.827238,1255.1802,2025-01-24 06:00:00,2023,7,27.45,1.0,-1.6081226496766366e-16,2023-07-10,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1804196,1.519854,117.04301,193.88866,1.7236477,16.088957,24.14879,1254.0021,2025-01-24 09:00:00,2023,7,27.45,0.7071067811865476,-0.7071067811865475,2023-07-10,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,19.65041,51.667618,396.75082,6.3185153,19.115496,27.302063,1267.5391,2025-01-24 18:00:00,2023,7,27.45,-1.0,-1.8369701987210292e-16,2023-07-10,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.16313314,1.7281953,168.33656,244.41716,4.5043097,25.213133,38.417187,1256.3048,2025-01-24 09:00:00,2023,7,29.4,0.7071067811865476,-0.7071067811865475,2023-07-11,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.5236787,51.553516,8.250292,548.92584,8.503617,30.856903,44.074467,1273.4785,2025-01-24 00:00:00,2023,7,29.4,0.0,1.0,2023-07-11,00:00:00,0.0,1.0
74.4,32,1.4986978,10.849938,110.00613,349.50967,13.174912,26.372873,37.707485,1260.0978,2025-01-24 03:00:00,2023,7,29.4,0.7071067811865476,0.7071067811865475,2023-07-11,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.24643186,2.2521207,154.13115,246.84058,5.4145722,22.624414,33.49106,1255.6792,2025-01-24 06:00:00,2023,7,29.4,1.0,-1.6081226496766366e-16,2023-07-11,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,29.133461,50.12566,694.58575,8.631207,49.80166,72.022446,1269.5781,2025-01-24 21:00:00,2023,7,29.4,-0.7071067811865477,0.7071067811865474,2023-07-11,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.15930332,2.7230937,177.12978,247.25465,5.920661,28.596052,49.391098,1260.9757,2025-01-24 12:00:00,2023,7,29.4,-3.216245299353273e-16,-1.0,2023-07-11,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,38.64165,92.018654,615.28534,7.5624948,48.634846,75.74364,1273.1521,2025-01-24 15:00:00,2023,7,29.4,-0.7071067811865475,-0.7071067811865477,2023-07-11,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,38.46162,60.598316,762.33887,9.244711,52.80382,78.06382,1270.367,2025-01-24 18:00:00,2023,7,29.4,-1.0,-1.8369701987210292e-16,2023-07-11,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.23718804,2.6137004,202.25102,336.5034,15.366043,48.93145,80.46477,1261.4467,2025-01-24 06:00:00,2023,7,31.95,1.0,-1.6081226496766366e-16,2023-07-12,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,11.052573,90.88451,369.37543,4.211137,46.82595,67.76312,1265.989,2025-01-24 21:00:00,2023,7,31.95,-0.7071067811865477,0.7071067811865474,2023-07-12,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.11200498,28.629454,34.377567,575.9206,6.2669644,41.521294,59.362015,1271.4027,2025-01-24 00:00:00,2023,7,31.95,0.0,1.0,2023-07-12,00:00:00,0.0,1.0
74.4,32,1.458837,12.767741,119.98946,486.33984,10.778678,46.34235,66.69049,1264.7241,2025-01-24 03:00:00,2023,7,31.95,0.7071067811865476,0.7071067811865475,2023-07-12,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.16536142,1.8503202,201.65434,316.77606,10.719193,48.983604,89.753,1261.3948,2025-01-24 09:00:00,2023,7,31.95,0.7071067811865476,-0.7071067811865475,2023-07-12,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.11885515,3.1323743,209.88408,312.77057,9.881623,64.908646,114.18255,1262.0771,2025-01-24 12:00:00,2023,7,31.95,-3.216245299353273e-16,-1.0,2023-07-12,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,22.785793,123.050095,529.24756,9.034558,71.90748,111.45822,1269.9268,2025-01-24 15:00:00,2023,7,31.95,-0.7071067811865475,-0.7071067811865477,2023-07-12,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,16.895403,98.55784,503.87045,7.656308,60.734207,88.44195,1267.3645,2025-01-24 18:00:00,2023,7,31.9,-1.0,-1.8369701987210292e-16,2023-07-12,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,18.206459,65.03273,442.79025,6.5165524,45.787304,65.67914,1267.3025,2025-01-24 21:00:00,2023,7,31.1,-0.7071067811865477,0.7071067811865474,2023-07-13,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.14165132,2.8042936,192.0605,295.64386,2.41134,52.21563,79.79239,1260.772,2025-01-24 12:00:00,2023,7,31.1,-3.216245299353273e-16,-1.0,2023-07-13,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,23.37812,116.6539,486.466,3.9172847,63.585964,94.97967,1271.0514,2025-01-24 15:00:00,2023,7,31.1,-0.7071067811865475,-0.7071067811865477,2023-07-13,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.012690648,12.190729,82.51515,312.62634,4.2091994,43.753876,64.122696,1267.8953,2025-01-24 00:00:00,2023,7,31.1,0.0,1.0,2023-07-13,00:00:00,0.0,1.0
74.4,32,0.790032,7.179992,116.57922,331.16226,5.8504586,46.76732,68.16421,1262.4183,2025-01-24 03:00:00,2023,7,31.1,0.7071067811865476,0.7071067811865475,2023-07-13,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3138716,3.0003946,184.21713,331.62262,8.069146,56.64618,84.55753,1260.0806,2025-01-24 06:00:00,2023,7,31.1,1.0,-1.6081226496766366e-16,2023-07-13,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.16356836,1.7561858,186.47159,308.13965,3.9777958,54.80689,83.83613,1260.0491,2025-01-24 09:00:00,2023,7,31.1,0.7071067811865476,-0.7071067811865475,2023-07-13,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,22.129732,79.413414,527.39716,5.7386103,59.699318,86.49612,1268.114,2025-01-24 18:00:00,2023,7,31.1,-1.0,-1.8369701987210292e-16,2023-07-13,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.18163817,1.6979176,160.24724,254.40347,4.340219,32.763954,47.4152,1256.3087,2025-01-24 09:00:00,2023,7,31.9,0.7071067811865476,-0.7071067811865475,2023-07-14,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.03352838,20.976315,44.491894,492.01193,7.0745006,45.491222,64.946594,1269.6866,2025-01-24 00:00:00,2023,7,31.9,0.0,1.0,2023-07-14,00:00:00,0.0,1.0
74.4,32,0.9305431,7.7176595,97.16434,350.32532,9.035776,35.23161,51.11633,1263.9696,2025-01-24 03:00:00,2023,7,31.9,0.7071067811865476,0.7071067811865475,2023-07-14,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.25088838,2.1361306,150.83391,269.03925,5.8039784,35.722527,51.65112,1257.7119,2025-01-24 06:00:00,2023,7,31.9,1.0,-1.6081226496766366e-16,2023-07-14,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.15585649,2.892958,158.4926,236.51247,3.6898053,44.90449,64.724884,1256.423,2025-01-24 12:00:00,2023,7,31.9,-3.216245299353273e-16,-1.0,2023-07-14,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,19.357588,103.34818,398.30795,4.968119,51.458786,74.062416,1267.7524,2025-01-24 15:00:00,2023,7,31.9,-0.7071067811865475,-0.7071067811865477,2023-07-14,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,24.05264,70.58971,515.97205,6.9582357,54.595623,78.610306,1267.3279,2025-01-24 18:00:00,2023,7,31.9,-1.0,-1.8369701987210292e-16,2023-07-14,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,20.154749,58.93356,451.27118,5.7345715,50.646034,73.05024,1268.5718,2025-01-24 21:00:00,2023,7,31.9,-0.7071067811865477,0.7071067811865474,2023-07-14,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.17627642,1.6422244,171.13223,262.5524,3.2005503,49.051033,71.57376,1256.0631,2025-01-24 09:00:00,2023,7,32.3,0.7071067811865476,-0.7071067811865475,2023-07-15,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,12.346017,75.486824,422.0904,5.387311,57.013496,81.764404,1268.1034,2025-01-24 21:00:00,2023,7,32.3,-0.7071067811865477,0.7071067811865474,2023-07-15,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.026773961,20.648829,42.97288,449.83734,6.0171204,53.43052,77.23379,1271.0115,2025-01-24 00:00:00,2023,7,32.3,0.0,1.0,2023-07-15,00:00:00,0.0,1.0
74.4,32,0.76880264,8.179266,113.88111,339.3402,7.332462,54.046772,79.39326,1262.1377,2025-01-24 03:00:00,2023,7,32.3,0.7071067811865476,0.7071067811865475,2023-07-15,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.18809664,1.997651,158.71594,265.99576,3.4440227,50.61762,73.43795,1257.07,2025-01-24 06:00:00,2023,7,32.3,1.0,-1.6081226496766366e-16,2023-07-15,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.0998714,2.3847916,182.68306,262.70697,5.1469493,56.717136,82.54959,1256.4369,2025-01-24 12:00:00,2023,7,32.3,-3.216245299353273e-16,-1.0,2023-07-15,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,17.542915,139.40892,421.34857,6.4370313,67.56202,98.36719,1266.4882,2025-01-24 15:00:00,2023,7,32.3,-0.7071067811865475,-0.7071067811865477,2023-07-15,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,18.344477,84.100525,472.01447,5.6745477,61.459923,88.46089,1267.3784,2025-01-24 18:00:00,2023,7,32.3,-1.0,-1.8369701987210292e-16,2023-07-15,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,35.082943,31.618336,621.2439,5.4358454,58.159172,85.587,1272.3021,2025-01-24 21:00:00,2023,7,30.65,-0.7071067811865477,0.7071067811865474,2023-07-16,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,11.150322,73.167816,373.39478,4.7841954,52.90841,79.02726,1267.5078,2025-01-24 00:00:00,2023,7,30.65,0.0,1.0,2023-07-16,00:00:00,0.0,1.0
74.4,32,0.6216416,7.5186887,96.53259,328.2283,4.8644004,40.126682,64.75524,1264.0007,2025-01-24 03:00:00,2023,7,30.65,0.7071067811865476,0.7071067811865475,2023-07-16,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.34863597,3.0601757,144.27296,288.92154,2.974016,29.35906,49.10116,1261.4355,2025-01-24 06:00:00,2023,7,30.65,1.0,-1.6081226496766366e-16,2023-07-16,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.15133032,2.3490574,152.1263,259.5803,1.8866242,38.73102,64.50012,1259.0583,2025-01-24 09:00:00,2023,7,30.65,0.7071067811865476,-0.7071067811865475,2023-07-16,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.117836766,3.0890799,140.74004,246.84113,0.99496603,45.828804,75.04355,1259.4229,2025-01-24 12:00:00,2023,7,30.65,-3.216245299353273e-16,-1.0,2023-07-16,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,16.200073,86.98992,370.17133,2.8806553,49.119877,73.58278,1268.3663,2025-01-24 15:00:00,2023,7,30.65,-0.7071067811865475,-0.7071067811865477,2023-07-16,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,33.11817,41.814,554.71094,4.6772614,57.021572,84.237495,1272.441,2025-01-24 18:00:00,2023,7,30.65,-1.0,-1.8369701987210292e-16,2023-07-16,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.14179058,2.458116,154.7176,264.0888,2.554645,57.5425,87.481285,1257.8108,2025-01-24 12:00:00,2023,7,29.9,-3.216245299353273e-16,-1.0,2023-07-17,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,16.033127,99.58406,409.64417,4.362241,62.207924,91.320305,1267.1093,2025-01-24 15:00:00,2023,7,29.9,-0.7071067811865475,-0.7071067811865477,2023-07-17,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.120848395,36.57756,26.277802,586.4015,4.7065196,52.837105,76.59205,1271.6193,2025-01-24 00:00:00,2023,7,29.9,0.0,1.0,2023-07-17,00:00:00,0.0,1.0
74.4,32,0.44130033,8.304816,108.04864,334.74655,5.193905,46.819405,70.45068,1261.116,2025-01-24 03:00:00,2023,7,29.9,0.7071067811865476,0.7071067811865475,2023-07-17,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.28120494,2.2403235,150.80956,295.76855,2.4708292,32.76381,49.375225,1259.6855,2025-01-24 06:00:00,2023,7,29.9,1.0,-1.6081226496766366e-16,2023-07-17,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.19170016,1.6837416,156.86348,272.79904,2.3391876,34.031567,51.634148,1257.786,2025-01-24 09:00:00,2023,7,29.9,0.7071067811865476,-0.7071067811865475,2023-07-17,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,18.095404,75.91866,476.604,6.48278,57.538254,83.32809,1266.9385,2025-01-24 18:00:00,2023,7,29.9,-1.0,-1.8369701987210292e-16,2023-07-17,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,17.810549,55.69983,447.52,5.293097,49.025246,70.43426,1268.8894,2025-01-24 21:00:00,2023,7,29.9,-0.7071067811865477,0.7071067811865474,2023-07-17,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.20033033,1.8346119,148.29477,276.4336,2.0884037,30.103266,43.96557,1256.7284,2025-01-24 09:00:00,2023,7,32.15,0.7071067811865476,-0.7071067811865475,2023-07-18,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,8.501249,83.89839,306.92563,5.0407934,44.16903,63.519394,1262.653,2025-01-24 00:00:00,2023,7,32.15,0.0,1.0,2023-07-18,00:00:00,0.0,1.0
74.4,32,0.40207943,4.1924524,110.55658,272.37817,4.0293765,28.86052,41.602768,1259.0653,2025-01-24 03:00:00,2023,7,32.15,0.7071067811865476,0.7071067811865475,2023-07-18,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2619731,2.4579945,132.30507,284.82422,2.5893972,31.945766,46.43477,1258.1772,2025-01-24 06:00:00,2023,7,32.15,1.0,-1.6081226496766366e-16,2023-07-18,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,9.208867,89.67578,358.58987,6.8619504,45.615868,65.49475,1264.417,2025-01-24 21:00:00,2023,7,32.15,-0.7071067811865477,0.7071067811865474,2023-07-18,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.13946657,3.6487265,153.42459,293.50082,2.5003486,50.350574,73.0363,1257.7961,2025-01-24 12:00:00,2023,7,32.15,-3.216245299353273e-16,-1.0,2023-07-18,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,12.0102825,110.0923,379.0779,3.9073968,51.307823,73.24576,1263.4904,2025-01-24 15:00:00,2023,7,32.15,-0.7071067811865475,-0.7071067811865477,2023-07-18,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,12.651138,90.84467,418.57724,5.8648553,53.444515,76.19486,1265.2653,2025-01-24 18:00:00,2023,7,32.15,-1.0,-1.8369701987210292e-16,2023-07-18,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,16.832628,56.95574,412.0469,7.9666634,51.986053,74.04127,1268.8971,2025-01-24 21:00:00,2023,7,32.3,-0.7071067811865477,0.7071067811865474,2023-07-19,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.11711432,3.8338764,129.96332,259.64343,4.592112,37.566547,53.663235,1258.0055,2025-01-24 12:00:00,2023,7,32.3,-3.216245299353273e-16,-1.0,2023-07-19,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,16.7181,80.79448,378.9362,5.922233,45.65904,65.211205,1267.5334,2025-01-24 15:00:00,2023,7,32.3,-0.7071067811865475,-0.7071067811865477,2023-07-19,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.000330758,8.714257,89.49704,345.18912,9.341478,45.514202,64.75497,1265.6688,2025-01-24 00:00:00,2023,7,32.3,0.0,1.0,2023-07-19,00:00:00,0.0,1.0
74.4,32,0.3403322,7.6285205,94.26259,326.11594,11.662479,45.808052,65.747375,1262.249,2025-01-24 03:00:00,2023,7,32.3,0.7071067811865476,0.7071067811865475,2023-07-19,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3825038,5.578348,113.560875,307.54678,8.184111,40.4378,58.9509,1260.6832,2025-01-24 06:00:00,2023,7,32.3,1.0,-1.6081226496766366e-16,2023-07-19,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.19578241,2.4726012,138.10876,271.14746,4.5978446,36.5999,54.01948,1258.4003,2025-01-24 09:00:00,2023,7,32.3,0.7071067811865476,-0.7071067811865475,2023-07-19,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,16.529144,66.79045,416.62955,7.42443,50.05728,71.302155,1267.8362,2025-01-24 18:00:00,2023,7,32.3,-1.0,-1.8369701987210292e-16,2023-07-19,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.17579769,1.7816151,157.7043,248.71555,4.8591604,38.924118,56.138557,1254.1123,2025-01-24 09:00:00,2023,7,30.1,0.7071067811865476,-0.7071067811865475,2023-07-20,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,21.566664,39.593132,424.9356,6.909383,52.920177,75.44394,1270.5591,2025-01-24 00:00:00,2023,7,30.1,0.0,1.0,2023-07-20,00:00:00,0.0,1.0
74.4,32,1.0463866,8.009273,101.12285,328.42053,7.580582,49.32425,70.51892,1260.6741,2025-01-24 03:00:00,2023,7,30.1,0.7071067811865476,0.7071067811865475,2023-07-20,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2234529,1.8461049,146.43932,248.01944,4.757252,40.011517,57.542652,1255.0326,2025-01-24 06:00:00,2023,7,30.1,1.0,-1.6081226496766366e-16,2023-07-20,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.16328113,3.0210526,164.4774,261.9154,9.685292,55.365627,80.78035,1254.7695,2025-01-24 12:00:00,2023,7,30.1,-3.216245299353273e-16,-1.0,2023-07-20,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,28.254358,114.54802,527.28955,12.558067,72.42471,105.34109,1270.2107,2025-01-24 15:00:00,2023,7,30.1,-0.7071067811865475,-0.7071067811865477,2023-07-20,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,61.844795,40.265408,940.2323,14.254053,93.989975,136.05879,1273.386,2025-01-24 18:00:00,2023,7,30.1,-1.0,-1.8369701987210292e-16,2023-07-20,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.058352612,71.89597,12.294018,986.2207,12.364626,95.04798,137.32333,1273.3217,2025-01-24 21:00:00,2023,7,30.1,-0.7071067811865477,0.7071067811865474,2023-07-20,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.2188223,3.4552104,153.40347,325.46606,6.428379,49.306007,70.81306,1256.2664,2025-01-24 09:00:00,2023,7,32.8,0.7071067811865476,-0.7071067811865475,2023-07-21,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,44.19514,28.605766,675.51526,5.796545,68.54482,98.06971,1270.9725,2025-01-24 21:00:00,2023,7,32.8,-0.7071067811865477,0.7071067811865474,2023-07-21,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,45.139942,24.263208,715.3538,10.025311,84.74763,121.977295,1272.9666,2025-01-24 00:00:00,2023,7,32.8,0.0,1.0,2023-07-21,00:00:00,0.0,1.0
74.4,32,0.46984124,15.649562,101.83537,523.8661,14.139437,76.891335,110.569145,1261.7516,2025-01-24 03:00:00,2023,7,32.8,0.7071067811865476,0.7071067811865475,2023-07-21,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.27062938,8.164116,116.84429,370.8277,12.368787,62.70232,90.150475,1257.5707,2025-01-24 06:00:00,2023,7,32.8,1.0,-1.6081226496766366e-16,2023-07-21,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.14397532,4.0203714,140.60954,292.49197,2.3180315,52.608986,75.51246,1255.8597,2025-01-24 12:00:00,2023,7,32.8,-3.216245299353273e-16,-1.0,2023-07-21,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,17.04295,83.65787,419.0145,3.17402,54.08006,77.36136,1266.8026,2025-01-24 15:00:00,2023,7,32.8,-0.7071067811865475,-0.7071067811865477,2023-07-21,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,40.417873,43.10096,645.5295,5.904755,69.04326,98.811165,1272.472,2025-01-24 18:00:00,2023,7,32.8,-1.0,-1.8369701987210292e-16,2023-07-21,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.31969467,7.647234,104.53644,342.04468,9.020213,18.772635,27.78617,1261.5493,2025-01-24 09:00:00,2023,7,29.55,0.7071067811865476,-0.7071067811865475,2023-07-22,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,8.861027,80.129875,338.6001,6.337381,55.345154,87.74367,1261.427,2025-01-24 00:00:00,2023,7,29.55,0.0,1.0,2023-07-22,00:00:00,0.0,1.0
74.4,32,0.10749623,7.7904334,90.40333,300.96732,7.6396136,46.83368,86.95431,1259.6794,2025-01-24 03:00:00,2023,7,29.55,0.7071067811865476,0.7071067811865475,2023-07-22,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.16866899,7.1008825,109.250854,309.40643,6.047007,12.527777,21.023653,1257.7941,2025-01-24 06:00:00,2023,7,29.55,1.0,-1.6081226496766366e-16,2023-07-22,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.22389682,7.0859227,100.650955,302.3567,9.491433,41.723927,59.794853,1262.002,2025-01-24 12:00:00,2023,7,29.55,-3.216245299353273e-16,-1.0,2023-07-22,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,11.685896,78.937515,348.57233,7.787915,44.537247,63.177357,1265.2383,2025-01-24 15:00:00,2023,7,29.55,-0.7071067811865475,-0.7071067811865477,2023-07-22,15:00:00,-0.7071067811865475,-0.7071067811865477
